55:17.4,22,25684, 
55:18.5,22,25688, 
55:19.5,22,25692, 
55:20.5,22,25692, 
55:21.5,22,25692, 
55:22.6,22,25692, 
55:23.6,22,25684, 
55:24.6,22,25680, 
55:25.6,22,25696, 
55:26.7,22,25692, 
55:27.7,22,25688, 
55:28.7,22,25692, 
55:29.8,22,25692, 
55:30.8,22,25688, 
55:31.8,22,25688, 
55:32.8,22,25688, 
55:33.9,22,25696, 
55:34.9,22,25688, 
55:35.9,22,25692, 
55:36.9,22,25688, 
55:38.0,22,25692, 
55:39.0,22,25696, 
55:40.0,22,25692, 
55:41.0,22,25688, 
55:42.1,22,25696, 
55:43.1,22,25688, 
55:44.1,22,25696, 
55:45.2,22,25696, 
55:46.2,22,25692, 
55:47.2,22,25688, 
55:48.2,22,25688, 
55:49.3,22,25684, 
55:50.3,22,25684, 
55:51.3,22,25688, 
55:52.4,22,25688, 
55:53.4,22,25688, 
55:54.4,22,25688, 
55:55.4,22,25692, 
55:56.5,22,25684, 
55:57.5,22,25688, 
55:58.5,22,25688, 
55:59.5,22,25688, 
56:00.6,22,25684, 
56:01.6,22,25684, 
56:02.6,22,25688, 
56:03.7,22,25688, 
56:04.7,22,25688, 
56:05.7,22,25688, 
56:06.7,22,25680, 
56:07.8,22,25684, 
56:08.8,22,25684, 
56:09.8,21,25676, 
56:10.8,22,25688, 
56:11.9,22,25688, 
56:12.9,22,25684, 
56:13.9,22,25680, 
56:15.0,22,25688, 
56:16.0,21,25676, 
56:17.0,22,25680, 
56:18.0,22,25680, 
56:19.1,22,25680, 
56:20.1,22,25680, 
56:21.1,21,25676, 
56:22.1,22,25684, 
56:23.2,21,25676, 
56:24.2,22,25680, 
56:25.2,22,25688, 
56:26.2,22,25684, 
56:27.3,22,25688, 
56:28.3,22,25680, 
56:29.3,22,25680, 
56:30.4,21,25676, 
56:31.4,22,25684, 
56:32.4,22,25680, 
56:33.4,22,25680, 
56:34.4,22,25684, 
56:35.5,21,25676, 
56:36.5,22,25688, 
56:37.5,22,25684, 
56:38.5,22,25680, 
56:39.6,21,25676, 
56:40.6,21,25676, 
56:41.6,22,25688, 
56:42.6,21,25676, 
56:43.7,21,25676, 
56:44.7,21,25672, 
56:45.7,21,25676, 
56:46.7,21,25672, 
56:47.8,21,25676, 
56:48.8,21,25668, 
56:49.8,21,25676, 
56:50.9,21,25676, 
56:51.9,21,25676, 
56:52.9,21,25676, 
56:53.9,21,25672, 
56:55.0,21,25676, 
56:56.0,21,25676, 
56:57.0,21,25676, 
56:58.0,21,25668, 
56:59.1,21,25676, 
57:00.1,21,25668, 
57:01.1,21,25676, 
57:02.2,21,25676, 
57:03.2,21,25664, 
57:04.2,21,25668, 
57:05.2,21,25672, 
57:06.3,21,25676, 
57:07.3,21,25676, 
57:08.3,22,25680, 
57:09.3,22,25680, 
57:10.4,21,25676, 
57:11.4,21,25676, 
57:12.4,21,25676, 
57:13.4,22,25680, 
57:14.5,21,25672, 
57:15.5,21,25676, 
57:16.5,21,25676, 
57:17.5,21,25676, 
57:18.6,21,25668, 
57:19.6,21,25668, 
57:20.6,21,25672, 
57:21.6,21,25676, 
57:22.7,21,25676, 
57:23.7,21,25672, 
57:24.7,22,25684, 
57:25.8,21,25672, 
57:26.8,22,25680, 
57:27.8,22,25680, 
57:28.8,21,25676, 
57:29.9,21,25676, 
57:30.9,22,25680, 
57:31.9,21,25676, 
57:33.0,22,25680, 
57:34.0,22,25680, 
57:35.0,22,25680, 
57:36.0,22,25684, 
57:37.0,22,25684, 
57:38.1,22,25680, 
57:39.1,22,25680, 
57:40.1,22,25680, 
57:41.1,22,25680, 
57:42.2,22,25688, 
57:43.2,22,25688, 
57:44.2,22,25684, 
57:45.2,22,25680, 
57:46.3,22,25680, 
57:47.3,22,25688, 
57:48.3,22,25688, 
57:49.3,21,25676, 
57:50.4,22,25688, 
57:51.4,22,25692, 
57:52.4,22,25680, 
57:53.4,22,25688, 
57:54.5,22,25688, 
57:55.5,22,25688, 
57:56.5,22,25688, 
57:57.5,22,25688, 
57:58.6,22,25684, 
57:59.6,22,25688, 
58:00.6,22,25688, 
58:01.7,22,25692, 
58:02.7,22,25684, 
58:03.7,22,25688, 
58:04.7,22,25688, 
58:05.8,22,25688, 
58:06.8,22,25688, 
58:07.8,22,25688, 
58:08.8,22,25696, 
58:09.9,22,25692, 
58:10.9,22,25688, 
58:11.9,22,25692, 
58:12.9,22,25688, 
58:14.0,22,25688, 
58:15.0,22,25688, 
58:16.0,22,25692, 
58:17.0,22,25688, 
58:18.1,22,25680, 
58:19.1,22,25688, 
58:20.1,22,25692, 
58:21.1,22,25688, 
58:22.2,22,25688, 
58:23.2,22,25692, 
58:24.2,22,25684, 
58:25.2,22,25688, 
58:26.2,22,25688, 
58:27.3,22,25692, 
58:28.3,22,25696, 
58:29.3,22,25688, 
58:30.3,22,25692, 
58:31.4,22,25692, 
58:32.4,22,25696, 
58:33.4,22,25688, 
58:34.4,22,25688, 
58:35.5,22,25684, 
58:36.5,22,25688, 
58:37.5,22,25688, 
58:38.6,22,25692, 
58:39.6,22,25688, 
58:40.6,22,25688, 
58:41.6,22,25688, 
58:42.7,22,25684, 
58:43.7,22,25688, 
58:44.7,22,25688, 
58:45.8,22,25688, 
58:46.8,22,25692, 
58:47.8,22,25688, 
58:48.8,22,25692, 
58:49.9,22,25692, 
58:50.9,22,25688, 
58:51.9,22,25688, 
58:52.9,22,25684, 
58:54.0,22,25684, 
58:55.0,22,25684, 
58:56.0,22,25684, 
58:57.0,22,25688, 
58:58.1,22,25684, 
58:59.1,22,25688, 
59:00.1,22,25684, 
59:01.1,22,25688, 
59:02.2,22,25684, 
59:03.2,22,25684, 
59:04.2,22,25684, 
59:05.2,22,25680, 
59:06.3,21,25676, 
59:07.3,21,25676, 
59:08.3,21,25664, 
59:09.3,21,25668, 
59:10.4,21,25660, 
59:11.4,21,25672, 
59:12.4,21,25672, 
59:13.4,21,25660, 
59:14.5,21,25652, 
59:15.5,21,25664, 
59:16.5,21,25660, 
59:17.6,21,25656, 
59:18.6,21,25652, 
59:19.6,21,25652, 
59:20.6,21,25656, 
59:21.7,21,25660, 
59:22.7,21,25652, 
59:23.7,21,25652, 
59:24.8,21,25652, 
59:25.8,21,25656, 
59:26.8,21,25644, 
59:27.8,21,25652, 
59:28.9,21,25660, 
59:29.9,21,25660, 
59:30.9,21,25644, 
59:31.9,21,25652, 
59:32.9,21,25656, 
59:34.0,21,25648, 
59:35.0,21,25656, 
59:36.0,21,25652, 
59:37.0,21,25648, 
59:38.1,21,25644, 
59:39.1,21,25648, 
59:40.1,21,25644, 
59:41.1,21,25648, 
59:42.2,21,25652, 
59:43.2,21,25644, 
59:44.2,21,25648, 
59:45.3,21,25644, 
59:46.3,21,25648, 
59:47.3,21,25652, 
59:48.3,21,25652, 
59:49.4,21,25648, 
59:50.4,21,25652, 
59:51.4,21,25660, 
59:52.5,21,25652, 
59:53.5,21,25652, 
59:54.5,21,25648, 
59:55.5,21,25652, 
59:56.6,21,25652, 
59:57.6,21,25660, 
59:58.6,21,25652, 
59:59.6,21,25652, 
00:00.7,21,25652, 
00:01.7,21,25648, 
00:02.7,21,25648, 
00:03.7,21,25652, 
00:04.7,21,25648, 
00:05.8,21,25648, 
00:06.8,21,25644, 
00:07.8,21,25644, 
00:08.9,21,25648, 
00:09.9,21,25652, 
00:10.9,21,25648, 
00:11.9,21,25640, 
00:13.0,21,25648, 
00:14.0,21,25640, 
00:15.0,21,25644, 
00:16.0,21,25644, 
00:17.1,21,25644, 
00:18.1,21,25648, 
00:19.1,21,25640, 
00:20.2,21,25648, 
00:21.2,21,25636, 
00:22.2,21,25644, 
00:23.2,21,25644, 
00:24.3,21,25644, 
00:25.3,21,25636, 
00:26.3,21,25628, 
00:27.4,21,25632, 
00:28.4,21,25632, 
00:29.4,21,25636, 
00:30.4,21,25628, 
00:31.5,21,25632, 
00:32.5,21,25624, 
00:33.5,21,25624, 
00:34.5,21,25628, 
00:35.6,21,25628, 
00:36.6,21,25636, 
00:37.6,21,25628, 
00:38.6,21,25628, 
00:39.7,21,25628, 
00:40.7,21,25632, 
00:41.7,21,25624, 
00:42.7,21,25620, 
00:43.8,21,25624, 
00:44.8,21,25624, 
00:45.8,21,25624, 
00:46.8,21,25628, 
00:47.9,21,25628, 
00:48.9,21,25628, 
00:49.9,21,25624, 
00:50.9,21,25628, 
00:52.0,21,25620, 
00:53.0,21,25624, 
00:54.0,21,25628, 
00:55.0,21,25624, 
00:56.1,21,25620, 
00:57.1,21,25624, 
00:58.1,21,25636, 
00:59.2,21,25624, 
01:00.2,21,25620, 
01:01.2,21,25624, 
01:02.2,21,25616, 
01:03.3,21,25616, 
01:04.3,21,25620, 
01:05.3,21,25612, 
01:06.4,21,25616, 
01:07.4,21,25608, 
01:08.4,21,25612, 
01:09.4,21,25620, 
01:10.5,21,25620, 
01:11.5,21,25612, 
01:12.5,21,25616, 
01:13.5,21,25616, 
01:14.6,21,25608, 
01:15.6,21,25612, 
01:16.6,21,25612, 
01:17.6,21,25608, 
01:18.7,21,25616, 
01:19.7,21,25612, 
01:20.7,21,25612, 
01:21.7,21,25616, 
01:22.8,21,25608, 
01:23.8,21,25608, 
01:24.8,21,25616, 
01:25.8,21,25612, 
01:26.9,21,25604, 
01:27.9,21,25608, 
01:28.9,21,25604, 
01:30.0,21,25604, 
01:31.0,21,25600, 
01:32.0,21,25608, 
01:33.0,21,25604, 
01:34.1,21,25600, 
01:35.1,21,25604, 
01:36.1,21,25604, 
01:37.1,21,25600, 
01:38.2,21,25604, 
01:39.2,21,25596, 
01:40.2,21,25600, 
01:41.2,21,25604, 
01:42.3,21,25596, 
01:43.3,21,25612, 
01:44.3,21,25596, 
01:45.4,21,25600, 
01:46.4,21,25600, 
01:47.4,21,25600, 
01:48.4,21,25608, 
01:49.5,21,25596, 
01:50.5,21,25592, 
01:51.5,21,25604, 
01:52.5,21,25592, 
01:53.6,21,25596, 
01:54.6,21,25596, 
01:55.6,21,25596, 
01:56.6,21,25588, 
01:57.7,21,25600, 
01:58.7,21,25600, 
01:59.7,21,25592, 
02:00.7,21,25596, 
02:01.8,21,25588, 
02:02.8,21,25596, 
02:03.8,21,25592, 
02:04.8,21,25592, 
02:05.9,21,25588, 
02:06.9,21,25596, 
02:07.9,21,25588, 
02:09.0,21,25596, 
02:10.0,21,25596, 
02:11.0,21,25600, 
02:12.0,21,25596, 
02:13.1,21,25592, 
02:14.1,21,25600, 
02:15.1,21,25592, 
02:16.1,21,25588, 
02:17.2,21,25596, 
02:18.2,21,25588, 
02:19.2,21,25596, 
02:20.2,21,25596, 
02:21.3,21,25596, 
02:22.3,21,25600, 
02:23.3,21,25596, 
02:24.3,21,25600, 
02:25.4,21,25600, 
02:26.4,21,25600, 
02:27.4,21,25604, 
02:28.4,21,25612, 
02:29.5,21,25608, 
02:30.5,21,25612, 
02:31.5,21,25612, 
02:32.5,21,25608, 
02:33.5,21,25616, 
02:34.6,21,25612, 
02:35.6,21,25616, 
02:36.6,21,25608, 
02:37.7,21,25612, 
02:38.7,21,25624, 
02:39.7,21,25620, 
02:40.7,21,25612, 
02:41.8,21,25612, 
02:42.8,21,25620, 
02:43.8,21,25624, 
02:44.8,21,25620, 
02:45.9,21,25620, 
